RecordID,Timestamp,RequestsIn Last Minute,ActiveVMs,AvgCPU%,AvgQueueLength,VMProvisioningDelay (s),Notes
2446,21/10/2025 16:45,1240,10,49.6,2.4,0,Normal load
2447,21/10/2025 16:46,1244,10,49.8,2.5,0,Normal load
2448,21/10/2025 16:47,1165,10,46.6,2,0,Normal load
2449,21/10/2025 16:48,1082,10,43.3,1.7,0,Normal load
2450,21/10/2025 16:49,1096,10,43.8,1.7,0,Normal load
2451,21/10/2025 16:50,1063,10,42.5,1.6,0,Normal load
2452,21/10/2025 16:51,1075,10,43,1.6,0,Normal load
2453,21/10/2025 16:52,1190,10,47.6,2.2,0,Normal load
2454,21/10/2025 16:53,2732,10,100,50,60,Scale-out triggered
2455,21/10/2025 16:54,1302,10,52.1,2.8,60,Provisioning new VM
2456,21/10/2025 16:55,712,10,28.5,0.6,60,Provisioning new VM
2457,21/10/2025 16:56,1113,10,44.5,1.8,60,Provisioning new VM
2458,21/10/2025 16:57,1236,11,49.4,2.4,0,New VM active
2459,21/10/2025 16:58,637,10,23.2,0.3,0,Scale-in
2460,21/10/2025 16:59,1271,10,50.8,2.6,0,Normal load
2461,21/10/2025 17:00,1211,10,48.4,2.3,0,Normal load
2462,21/10/2025 17:01,1311,10,52.4,2.9,0,Normal load
2463,21/10/2025 17:02,1272,10,50.9,2.6,0,Normal load
2464,21/10/2025 17:03,2536,10,100,50,60,Scale-out triggered
2465,21/10/2025 17:04,1330,10,53.2,3,60,Provisioning new VM
2466,21/10/2025 17:05,1333,10,53.3,3,60,Provisioning new VM
2467,21/10/2025 17:06,1086,10,43.4,1.7,60,Provisioning new VM
2468,21/10/2025 17:07,1206,11,48.2,2.2,0,New VM active
2469,21/10/2025 17:08,1302,11,47.3,2.1,0,Normal load
2470,21/10/2025 17:09,1169,11,42.5,1.6,0,Normal load
2471,21/10/2025 17:10,1361,11,49.5,2.4,0,Normal load
2472,21/10/2025 17:11,1555,11,56.5,3.7,0,Normal load
2473,21/10/2025 17:12,1082,10,39.3,1.3,0,Scale-in
2474,21/10/2025 17:13,993,9,39.7,1.3,0,Scale-in
2475,21/10/2025 17:14,1246,9,55.4,3.4,0,Normal load
2476,21/10/2025 17:15,1308,9,58.1,4,0,Normal load
2477,21/10/2025 17:16,1165,9,51.8,2.8,0,Normal load
2478,21/10/2025 17:17,1418,9,63,5.4,0,Normal load
2479,21/10/2025 17:18,2498,9,100,50,60,Scale-out triggered
2480,21/10/2025 17:19,1304,9,58,4,60,Provisioning new VM
2481,21/10/2025 17:20,555,9,24.7,0.4,60,Provisioning new VM
2482,21/10/2025 17:21,1458,9,64.8,6,60,Provisioning new VM
2483,21/10/2025 17:22,1499,10,66.6,6.6,0,New VM active
2484,21/10/2025 17:23,1085,10,43.4,1.7,0,Normal load
2485,21/10/2025 17:24,559,9,22.4,0.3,0,Scale-in
2486,21/10/2025 17:25,1329,9,59.1,4.3,0,Normal load
2487,21/10/2025 17:26,2855,9,100,50,60,Scale-out triggered
2488,21/10/2025 17:27,2983,9,100,50,60,Provisioning new VM
2489,21/10/2025 17:28,1204,9,53.5,3.1,60,Provisioning new VM
2490,21/10/2025 17:29,912,9,40.5,1.4,60,Provisioning new VM
2491,21/10/2025 17:30,1198,10,53.2,3,0,New VM active
2492,21/10/2025 17:31,1097,10,43.9,1.7,0,Normal load
2493,21/10/2025 17:32,1126,10,45,1.8,0,Normal load
2494,21/10/2025 17:33,1417,10,56.7,3.7,0,Normal load
2495,21/10/2025 17:34,1012,10,40.5,1.4,0,Normal load
2496,21/10/2025 17:35,1322,10,52.9,3,0,Normal load
2497,21/10/2025 17:36,1158,10,46.3,2,0,Normal load
2498,21/10/2025 17:37,1158,10,46.3,2,0,Normal load
2499,21/10/2025 17:38,1319,10,52.8,2.9,0,Normal load
2500,21/10/2025 17:39,1251,10,50,2.5,0,Normal load
2501,21/10/2025 17:40,1286,10,51.4,2.7,0,Normal load
2502,21/10/2025 17:41,1345,10,53.8,3.1,0,Normal load
2503,21/10/2025 17:42,1150,10,46,2,0,Normal load
2504,21/10/2025 17:43,1108,10,44.3,1.8,0,Normal load
2505,21/10/2025 17:44,1037,10,41.5,1.5,0,Normal load
2506,21/10/2025 17:45,1076,10,43,1.6,0,Normal load
2507,21/10/2025 17:46,1600,10,64,5.7,0,Normal load
2508,21/10/2025 17:47,3467,10,100,50,60,Scale-out triggered
2509,21/10/2025 17:48,997,10,39.9,1.3,60,Provisioning new VM
2510,21/10/2025 17:49,1002,10,40.1,1.3,60,Provisioning new VM
2511,21/10/2025 17:50,1272,10,50.9,2.6,60,Provisioning new VM
2512,21/10/2025 17:51,1282,11,51.3,2.7,0,New VM active
2513,21/10/2025 17:52,1282,11,46.6,2,0,Normal load
2514,21/10/2025 17:53,1162,11,42.3,1.5,0,Normal load
2515,21/10/2025 17:54,1181,11,42.9,1.6,0,Normal load
2516,21/10/2025 17:55,1249,11,45.4,1.9,0,Normal load
2517,21/10/2025 17:56,1213,11,44.1,1.7,0,Normal load
2518,21/10/2025 17:57,867,10,31.5,0.7,0,Scale-in
2519,21/10/2025 17:58,583,9,23.3,0.4,0,Scale-in
2520,21/10/2025 17:59,1072,9,47.6,2.2,0,Normal load
2521,21/10/2025 18:00,1962,9,87.2,29.7,60,Scale-out triggered
2522,21/10/2025 18:01,2560,9,100,50,60,Provisioning new VM
2523,21/10/2025 18:02,2008,9,89.2,37,60,Provisioning new VM
2524,21/10/2025 18:03,1845,9,82,18.7,60,Provisioning new VM
2525,21/10/2025 18:04,2141,10,95.2,93.5,0,New VM active
2526,21/10/2025 18:05,2036,10,81.4,17.9,60,Scale-out triggered
2527,21/10/2025 18:06,2021,10,80.8,17.1,60,Provisioning new VM
2528,21/10/2025 18:07,2066,10,82.6,19.7,60,Provisioning new VM
2529,21/10/2025 18:08,2414,10,96.6,135.5,60,Provisioning new VM
2530,21/10/2025 18:09,1649,11,66,6.4,0,New VM active
2531,21/10/2025 18:10,2034,11,74,10.5,60,Scale-out triggered
2532,21/10/2025 18:11,1698,11,61.7,5,60,Provisioning new VM
2533,21/10/2025 18:12,2053,11,74.7,11,60,Provisioning new VM
2534,21/10/2025 18:13,1700,11,61.8,5,60,Provisioning new VM
2535,21/10/2025 18:14,1820,12,66.2,6.5,0,New VM active
2536,21/10/2025 18:15,1849,12,61.6,5,0,Normal load
2537,21/10/2025 18:16,2154,12,71.8,9.1,60,Scale-out triggered
2538,21/10/2025 18:17,2140,12,71.3,8.9,60,Provisioning new VM
2539,21/10/2025 18:18,1621,12,54,3.2,60,Provisioning new VM
2540,21/10/2025 18:19,967,12,32.2,0.8,60,Provisioning new VM
2541,21/10/2025 18:20,1750,13,58.3,4.1,0,New VM active
2542,21/10/2025 18:21,1618,13,49.8,2.5,0,Normal load
2543,21/10/2025 18:22,1868,13,57.5,3.9,0,Normal load
2544,21/10/2025 18:23,1846,13,56.8,3.7,0,Normal load
2545,21/10/2025 18:24,2502,13,77,12.9,60,Scale-out triggered
2546,21/10/2025 18:25,2024,13,62.3,5.1,60,Provisioning new VM
2547,21/10/2025 18:26,3973,13,100,50,60,Provisioning new VM
2548,21/10/2025 18:27,892,13,27.4,0.5,60,Provisioning new VM
2549,21/10/2025 18:28,2165,14,66.6,6.6,0,New VM active
2550,21/10/2025 18:29,2421,14,69.2,7.8,0,Normal load
2551,21/10/2025 18:30,3848,14,100,50,60,Scale-out triggered
2552,21/10/2025 18:31,1469,14,42,1.5,60,Provisioning new VM
2553,21/10/2025 18:32,2369,14,67.7,7.1,60,Provisioning new VM
2554,21/10/2025 18:33,2014,14,57.5,3.9,60,Provisioning new VM
2555,21/10/2025 18:34,1712,15,48.9,2.3,0,New VM active
2556,21/10/2025 18:35,2048,15,54.6,3.3,0,Normal load
2557,21/10/2025 18:36,1287,14,34.3,0.9,0,Scale-in
2558,21/10/2025 18:37,1921,14,54.9,3.3,0,Normal load
2559,21/10/2025 18:38,1999,14,57.1,3.8,0,Normal load
2560,21/10/2025 18:39,2142,14,61.2,4.8,0,Normal load
2561,21/10/2025 18:40,1677,14,47.9,2.2,0,Normal load
2562,21/10/2025 18:41,1941,14,55.5,3.5,0,Normal load
2563,21/10/2025 18:42,1698,14,48.5,2.3,0,Normal load
2564,21/10/2025 18:43,1981,14,56.6,3.7,0,Normal load
2565,21/10/2025 18:44,4263,14,100,50,60,Scale-out triggered
2566,21/10/2025 18:45,4555,14,100,50,60,Provisioning new VM
2567,21/10/2025 18:46,1681,14,48,2.2,60,Provisioning new VM
2568,21/10/2025 18:47,2076,14,59.3,4.3,60,Provisioning new VM
2569,21/10/2025 18:48,2126,15,60.7,4.7,0,New VM active
2570,21/10/2025 18:49,1864,15,49.7,2.5,0,Normal load
2571,21/10/2025 18:50,965,14,25.7,0.4,0,Scale-in
2572,21/10/2025 18:51,3931,14,100,50,60,Scale-out triggered
2573,21/10/2025 18:52,1848,14,52.8,3,60,Provisioning new VM
2574,21/10/2025 18:53,1908,14,54.5,3.3,60,Provisioning new VM
2575,21/10/2025 18:54,2549,14,72.8,9.8,60,Provisioning new VM
2576,21/10/2025 18:55,1653,15,47.2,2.1,0,New VM active
2577,21/10/2025 18:56,2271,15,60.6,4.6,0,Normal load
2578,21/10/2025 18:57,2159,15,57.6,3.9,0,Normal load
2579,21/10/2025 18:58,1987,15,53,3,0,Normal load
2580,21/10/2025 18:59,2342,15,62.5,5.2,0,Normal load
2581,21/10/2025 19:00,2009,15,53.6,3.1,0,Normal load
2582,21/10/2025 19:01,2013,15,53.7,3.1,0,Normal load
2583,21/10/2025 19:02,1907,15,50.9,2.6,0,Normal load
2584,21/10/2025 19:03,2214,15,59,4.3,0,Normal load
2585,21/10/2025 19:04,2183,15,58.2,4.1,0,Normal load
2586,21/10/2025 19:05,1770,15,47.2,2.1,0,Normal load
2587,21/10/2025 19:06,802,14,21.4,0.3,0,Scale-in
2588,21/10/2025 19:07,1871,14,53.5,3.1,0,Normal load
2589,21/10/2025 19:08,1728,14,49.4,2.4,0,Normal load
2590,21/10/2025 19:09,1905,14,54.4,3.3,0,Normal load
2591,21/10/2025 19:10,2217,14,63.3,5.5,0,Normal load
2592,21/10/2025 19:11,4526,14,100,50,60,Scale-out triggered
2593,21/10/2025 19:12,1910,14,54.6,3.3,60,Provisioning new VM
2594,21/10/2025 19:13,4835,14,100,50,60,Provisioning new VM
2595,21/10/2025 19:14,2124,14,60.7,4.7,60,Provisioning new VM
2596,21/10/2025 19:15,3452,15,98.6,354.7,0,New VM active
2597,21/10/2025 19:16,1774,15,47.3,2.1,0,Normal load
2598,21/10/2025 19:17,4927,15,100,50,60,Scale-out triggered
2599,21/10/2025 19:18,2208,15,58.9,4.2,60,Provisioning new VM
2600,21/10/2025 19:19,1802,15,48.1,2.2,60,Provisioning new VM
2601,21/10/2025 19:20,1470,15,39.2,1.3,60,Provisioning new VM
2602,21/10/2025 19:21,5172,16,100,50,0,New VM active
2603,21/10/2025 19:22,1768,16,44.2,1.8,0,Normal load
2604,21/10/2025 19:23,1634,16,40.8,1.4,0,Normal load
2605,21/10/2025 19:24,4425,16,100,50,60,Scale-out triggered
2606,21/10/2025 19:25,1876,16,46.9,2.1,60,Provisioning new VM
2607,21/10/2025 19:26,1775,16,44.4,1.8,60,Provisioning new VM
2608,21/10/2025 19:27,1391,16,34.8,0.9,60,Provisioning new VM
2609,21/10/2025 19:28,2135,17,53.4,3.1,0,New VM active
2610,21/10/2025 19:29,5565,17,100,50,60,Scale-out triggered
2611,21/10/2025 19:30,2076,17,48.8,2.3,60,Provisioning new VM
2612,21/10/2025 19:31,1647,17,38.8,1.2,60,Provisioning new VM
2613,21/10/2025 19:32,936,17,22,0.3,60,Provisioning new VM
2614,21/10/2025 19:33,1918,18,45.1,1.9,0,New VM active
2615,21/10/2025 19:34,2064,18,45.9,1.9,0,Normal load
2616,21/10/2025 19:35,2080,18,46.2,2,0,Normal load
2617,21/10/2025 19:36,1744,17,38.8,1.2,0,Scale-in
2618,21/10/2025 19:37,1940,17,45.6,1.9,0,Normal load
2619,21/10/2025 19:38,5074,17,100,50,60,Scale-out triggered
2620,21/10/2025 19:39,2269,17,53.4,3.1,60,Provisioning new VM
2621,21/10/2025 19:40,2089,17,49.2,2.4,60,Provisioning new VM
2622,21/10/2025 19:41,2109,17,49.6,2.4,60,Provisioning new VM
2623,21/10/2025 19:42,1940,18,45.6,1.9,0,New VM active
2624,21/10/2025 19:43,5646,18,100,50,60,Scale-out triggered
2625,21/10/2025 19:44,5046,18,100,50,60,Provisioning new VM
2626,21/10/2025 19:45,1713,18,38.1,1.2,60,Provisioning new VM
2627,21/10/2025 19:46,2257,18,50.2,2.5,60,Provisioning new VM
2628,21/10/2025 19:47,2087,19,46.4,2,0,New VM active
2629,21/10/2025 19:48,1814,18,38.2,1.2,0,Scale-in
2630,21/10/2025 19:49,1805,18,40.1,1.3,0,; Network event
2631,21/10/2025 19:50,1991,18,44.2,1.8,0,Normal load
2632,21/10/2025 19:51,2031,18,45.1,1.9,0,Normal load
2633,21/10/2025 19:52,1967,18,43.7,1.7,0,Normal load
2634,21/10/2025 19:53,1995,18,44.3,1.8,0,Normal load
2635,21/10/2025 19:54,2328,18,51.7,2.8,0,Normal load
2636,21/10/2025 19:55,2177,18,48.4,2.3,0,Normal load
2637,21/10/2025 19:56,1966,18,43.7,1.7,0,Normal load
2638,21/10/2025 19:57,2146,18,47.7,2.2,0,Normal load
2639,21/10/2025 19:58,836,17,18.6,0.2,0,Scale-in
2640,21/10/2025 19:59,2016,17,47.4,2.1,0,Normal load
2641,21/10/2025 20:00,2354,17,55.4,3.4,0,Normal load
2642,21/10/2025 20:01,1868,17,44,1.7,0,Normal load
2643,21/10/2025 20:02,1717,17,40.4,1.4,0,Normal load
2644,21/10/2025 20:03,882,16,20.8,0.3,0,Scale-in
2645,21/10/2025 20:04,1658,16,41.4,1.5,0,Normal load
2646,21/10/2025 20:05,1732,16,43.3,1.7,0,Normal load
2647,21/10/2025 20:06,4578,16,100,50,60,Scale-out triggered
2648,21/10/2025 20:07,1583,16,39.6,1.3,60,Provisioning new VM
2649,21/10/2025 20:08,1924,16,48.1,2.2,60,Provisioning new VM
2650,21/10/2025 20:09,2137,16,53.4,3.1,60,Provisioning new VM
2651,21/10/2025 20:10,1702,17,42.6,1.6,0,New VM active
2652,21/10/2025 20:11,2285,17,53.8,3.1,0,Normal load
2653,21/10/2025 20:12,2043,17,48.1,2.2,0,Normal load
2654,21/10/2025 20:13,2167,17,51,2.7,0,Normal load
2655,21/10/2025 20:14,4405,17,100,50,60,Scale-out triggered
2656,21/10/2025 20:15,2125,17,50,2.5,60,Provisioning new VM
2657,21/10/2025 20:16,1658,17,39,1.2,60,Provisioning new VM
2658,21/10/2025 20:17,2134,17,50.2,2.5,60,Provisioning new VM
2659,21/10/2025 20:18,1961,18,46.1,2,0,New VM active
2660,21/10/2025 20:19,2053,18,45.6,1.9,0,Normal load
2661,21/10/2025 20:20,4095,18,91,46,60,Scale-out triggered
2662,21/10/2025 20:21,1705,18,37.9,1.2,60,Provisioning new VM
2663,21/10/2025 20:22,2063,18,45.8,1.9,60,Provisioning new VM
2664,21/10/2025 20:23,1692,18,37.6,1.1,60,Provisioning new VM
2665,21/10/2025 20:24,2031,19,45.1,1.9,0,New VM active
2666,21/10/2025 20:25,796,18,16.8,0.2,0,Scale-in
2667,21/10/2025 20:26,2124,18,47.2,2.1,0,Normal load
2668,21/10/2025 20:27,4060,18,90.2,41.6,60,Scale-out triggered
2669,21/10/2025 20:28,2053,18,45.6,1.9,60,Provisioning new VM
2670,21/10/2025 20:29,2070,18,46,2,60,Provisioning new VM
2671,21/10/2025 20:30,1753,18,39,1.2,60,Provisioning new VM
2672,21/10/2025 20:31,2060,19,45.8,1.9,0,New VM active
2673,21/10/2025 20:32,1983,19,41.7,1.5,0,Normal load
2674,21/10/2025 20:33,1791,18,37.7,1.1,0,Scale-in
2675,21/10/2025 20:34,1678,17,37.3,1.1,0,Scale-in
2676,21/10/2025 20:35,1449,16,34.1,0.9,0,Scale-in
2677,21/10/2025 20:36,2004,16,50.1,2.5,0,Normal load
2678,21/10/2025 20:37,1544,15,38.6,1.2,0,Scale-in
2679,21/10/2025 20:38,971,14,25.9,0.5,0,Scale-in
2680,21/10/2025 20:39,1857,14,53.1,3,0,Normal load
2681,21/10/2025 20:40,2083,14,59.5,4.4,0,Normal load
2682,21/10/2025 20:41,1848,14,52.8,3,0,Normal load
2683,21/10/2025 20:42,1841,14,52.6,2.9,0,Normal load
2684,21/10/2025 20:43,2096,14,59.9,4.5,0,Normal load
2685,21/10/2025 20:44,2000,14,57.1,3.8,0,Normal load
2686,21/10/2025 20:45,1996,14,57,3.8,0,Normal load
2687,21/10/2025 20:46,1016,13,29,0.6,0,Scale-in
2688,21/10/2025 20:47,1551,13,47.7,2.2,0,Normal load
2689,21/10/2025 20:48,2102,13,64.7,5.9,0,Normal load
2690,21/10/2025 20:49,2067,13,63.6,5.6,0,Normal load
2691,21/10/2025 20:50,1676,13,51.6,2.7,0,Normal load
2692,21/10/2025 20:51,1861,13,57.3,3.8,0,Normal load
2693,21/10/2025 20:52,1911,13,58.8,4.2,0,Normal load
2694,21/10/2025 20:53,1888,13,58.1,4,0,Normal load
2695,21/10/2025 20:54,2000,13,61.5,4.9,0,Normal load
2696,21/10/2025 20:55,2264,13,69.7,8,0,Normal load
2697,21/10/2025 20:56,2180,13,67.1,6.8,0,Normal load
2698,21/10/2025 20:57,1605,13,49.4,2.4,0,Normal load
2699,21/10/2025 20:58,2069,13,63.7,5.6,0,Normal load
2700,21/10/2025 20:59,5597,13,100,50,60,Scale-out triggered
2701,21/10/2025 21:00,5032,13,100,50,60,Provisioning new VM
2702,21/10/2025 21:01,2182,13,67.1,6.9,60,Provisioning new VM
2703,21/10/2025 21:02,2403,13,73.9,10.5,60,Provisioning new VM
2704,21/10/2025 21:03,2166,14,66.6,6.7,0,New VM active
2705,21/10/2025 21:04,1980,14,56.6,3.7,0,Normal load
2706,21/10/2025 21:05,2171,14,62,5.1,0,Normal load
2707,21/10/2025 21:06,1955,14,55.9,3.5,0,Normal load
2708,21/10/2025 21:07,1926,14,55,3.4,0,Normal load
2709,21/10/2025 21:08,1836,14,52.5,2.9,0,Normal load
2710,21/10/2025 21:09,2295,14,65.6,6.2,0,Normal load
2711,21/10/2025 21:10,862,13,24.6,0.4,0,Scale-in
2712,21/10/2025 21:11,2288,13,70.4,8.4,60,Scale-out triggered
2713,21/10/2025 21:12,2040,13,62.8,5.3,60,Provisioning new VM
2714,21/10/2025 21:13,1584,13,48.7,2.3,60,Provisioning new VM
2715,21/10/2025 21:14,2008,13,61.8,5,60,Provisioning new VM
2716,21/10/2025 21:15,1416,14,43.6,1.7,0,New VM active
2717,21/10/2025 21:16,2070,14,59.1,4.3,0,Normal load
2718,21/10/2025 21:17,1066,13,30.5,0.7,0,Scale-in
2719,21/10/2025 21:18,1778,13,54.7,3.3,0,Normal load
2720,21/10/2025 21:19,1950,13,60,4.5,0,Normal load
2721,21/10/2025 21:20,2389,13,73.5,10.2,60,Scale-out triggered
2722,21/10/2025 21:21,1799,13,55.4,3.4,60,Provisioning new VM
2723,21/10/2025 21:22,1666,13,51.3,2.7,60,Provisioning new VM
2724,21/10/2025 21:23,5689,13,100,50,60,Provisioning new VM
2725,21/10/2025 21:24,5978,14,100,50,0,New VM active
2726,21/10/2025 21:25,1921,14,54.9,3.3,0,Normal load
2727,21/10/2025 21:26,2163,14,61.8,5,0,Normal load
2728,21/10/2025 21:27,2242,14,64.1,5.7,0,Normal load
2729,21/10/2025 21:28,1742,14,49.8,2.5,0,Normal load
2730,21/10/2025 21:29,4509,14,100,50,60,Scale-out triggered
2731,21/10/2025 21:30,2215,14,63.3,5.5,60,Provisioning new VM
2732,21/10/2025 21:31,2324,14,66.4,6.6,60,Provisioning new VM
2733,21/10/2025 21:32,2055,14,58.7,4.2,60,Provisioning new VM
2734,21/10/2025 21:33,1709,15,48.8,2.3,0,New VM active
2735,21/10/2025 21:34,1198,14,31.9,0.7,0,Scale-in
2736,21/10/2025 21:35,1793,14,51.2,2.7,0,Normal load
2737,21/10/2025 21:36,1840,14,52.6,2.9,0,Normal load
2738,21/10/2025 21:37,2002,14,57.2,3.8,0,Normal load
2739,21/10/2025 21:38,2293,14,65.5,6.2,0,Normal load
2740,21/10/2025 21:39,2125,14,60.7,4.7,0,Normal load
2741,21/10/2025 21:40,2020,14,57.7,3.9,0,Normal load
2742,21/10/2025 21:41,2031,14,58,4,0,Normal load
2743,21/10/2025 21:42,1930,14,55.1,3.4,0,Normal load
2744,21/10/2025 21:43,2054,14,58.7,4.2,0,Normal load
2745,21/10/2025 21:44,1313,13,37.5,1.1,0,Scale-in
2746,21/10/2025 21:45,1849,13,56.9,3.8,0,Normal load
2747,21/10/2025 21:46,1978,13,60.9,4.7,0,Normal load
2748,21/10/2025 21:47,1644,13,50.6,2.6,0,Normal load
2749,21/10/2025 21:48,2013,13,61.9,5,0,Normal load
2750,21/10/2025 21:49,1871,13,57.6,3.9,0,Normal load
2751,21/10/2025 21:50,2341,13,72,9.3,60,Scale-out triggered
2752,21/10/2025 21:51,1149,13,35.4,1,60,Provisioning new VM
2753,21/10/2025 21:52,1808,13,55.6,3.5,60,Provisioning new VM
2754,21/10/2025 21:53,1884,13,58,4,60,Provisioning new VM
2755,21/10/2025 21:54,1902,14,58.5,4.1,0,New VM active
2756,21/10/2025 21:55,1812,14,51.8,2.8,0,Normal load
2757,21/10/2025 21:56,1967,14,56.2,3.6,0,Normal load
2758,21/10/2025 21:57,1738,14,49.7,2.4,0,Normal load
2759,21/10/2025 21:58,1649,14,47.1,2.1,0,Normal load
2760,21/10/2025 21:59,2069,14,59.1,4.3,0,Normal load
2761,21/10/2025 22:00,1294,13,37,1.1,0,Scale-in
2762,21/10/2025 22:01,1079,12,33.2,0.8,0,Scale-in
2763,21/10/2025 22:02,1334,12,44.5,1.8,0,Normal load
2764,21/10/2025 22:03,1105,11,36.8,1.1,0,Scale-in
2765,21/10/2025 22:04,1238,11,45,1.8,0,Normal load
2766,21/10/2025 22:05,3308,11,100,50,60,Scale-out triggered
2767,21/10/2025 22:06,1195,11,43.5,1.7,60,Provisioning new VM
2768,21/10/2025 22:07,1268,11,46.1,2,60,Provisioning new VM
2769,21/10/2025 22:08,2806,11,100,50,60,Provisioning new VM
2770,21/10/2025 22:09,1171,12,42.6,1.6,0,New VM active
2771,21/10/2025 22:10,1169,11,39,1.2,0,Scale-in
2772,21/10/2025 22:11,1088,10,39.6,1.3,0,Scale-in
2773,21/10/2025 22:12,2934,10,100,50,60,Scale-out triggered
2774,21/10/2025 22:13,2419,10,96.8,144.5,60,Provisioning new VM
2775,21/10/2025 22:14,1126,10,45,1.8,60,Provisioning new VM
2776,21/10/2025 22:15,1157,10,46.3,2,60,Provisioning new VM
2777,21/10/2025 22:16,1162,11,46.5,2,0,New VM active
2778,21/10/2025 22:17,1164,11,42.3,1.6,0,Normal load
2779,21/10/2025 22:18,1191,11,43.3,1.7,0,Normal load
2780,21/10/2025 22:19,1272,11,46.3,2,0,Normal load
2781,21/10/2025 22:20,1331,11,48.4,2.3,0,Normal load
2782,21/10/2025 22:21,1103,11,40.1,1.3,0,Normal load
2783,21/10/2025 22:22,1020,10,37.1,1.1,0,Scale-in
2784,21/10/2025 22:23,1044,10,41.8,1.5,0,Normal load
2785,21/10/2025 22:24,1127,10,45.1,1.9,0,Normal load
2786,21/10/2025 22:25,2868,10,100,50,60,Scale-out triggered
2787,21/10/2025 22:26,1085,10,43.4,1.7,60,Provisioning new VM
2788,21/10/2025 22:27,1006,10,40.2,1.4,60,Provisioning new VM
2789,21/10/2025 22:28,1132,10,45.3,1.9,60,Provisioning new VM
2790,21/10/2025 22:29,1227,11,49.1,2.4,0,New VM active
2791,21/10/2025 22:30,3223,11,100,50,60,Scale-out triggered
2792,21/10/2025 22:31,1116,11,40.6,1.4,60,Provisioning new VM
2793,21/10/2025 22:32,1138,11,41.4,1.5,60,Provisioning new VM
2794,21/10/2025 22:33,1061,11,38.6,1.2,60,Provisioning new VM
2795,21/10/2025 22:34,1195,12,43.5,1.7,0,New VM active
2796,21/10/2025 22:35,1073,11,35.8,1,0,Scale-in
2797,21/10/2025 22:36,1286,11,46.8,2.1,0,Normal load
2798,21/10/2025 22:37,932,10,33.9,0.9,0,Scale-in
2799,21/10/2025 22:38,1146,10,45.8,1.9,0,Normal load
2800,21/10/2025 22:39,1245,10,49.8,2.5,0,Normal load
2801,21/10/2025 22:40,3069,10,100,50,60,Scale-out triggered
2802,21/10/2025 22:41,1600,10,64,5.7,60,Provisioning new VM
2803,21/10/2025 22:42,3131,10,100,50,60,Provisioning new VM
2804,21/10/2025 22:43,1049,10,42,1.5,60,Provisioning new VM
2805,21/10/2025 22:44,1186,11,47.4,2.1,0,New VM active
2806,21/10/2025 22:45,934,10,34,0.9,0,Scale-in
2807,21/10/2025 22:46,1188,10,47.5,2.2,0,Normal load
2808,21/10/2025 22:47,1075,10,43,1.6,0,Normal load
2809,21/10/2025 22:48,1337,10,53.5,3.1,0,Normal load
2810,21/10/2025 22:49,1118,10,44.7,1.8,0,Normal load
2811,21/10/2025 22:50,1182,10,47.3,2.1,0,Normal load
2812,21/10/2025 22:51,1105,10,44.2,1.8,0,Normal load
2813,21/10/2025 22:52,1461,10,58.4,4.1,0,Normal load
2814,21/10/2025 22:53,1152,10,46.1,2,0,Normal load
2815,21/10/2025 22:54,1475,10,59,4.2,0,Normal load
2816,21/10/2025 22:55,1322,10,52.9,3,0,Normal load
2817,21/10/2025 22:56,1272,10,50.9,2.6,0,Normal load
2818,21/10/2025 22:57,1255,10,50.2,2.5,0,Normal load
2819,21/10/2025 22:58,1259,10,50.4,2.6,0,Normal load
2820,21/10/2025 22:59,911,9,36.4,1,0,Scale-in
2821,21/10/2025 23:00,1158,9,51.5,2.7,0,Normal load
2822,21/10/2025 23:01,1327,9,59,4.2,0,Normal load
2823,21/10/2025 23:02,1193,9,53,3,0,Normal load
2824,21/10/2025 23:03,989,9,44,1.7,0,Normal load
2825,21/10/2025 23:04,1192,9,53,3,0,Normal load
2826,21/10/2025 23:05,1456,9,64.7,5.9,0,Normal load
2827,21/10/2025 23:06,1387,9,61.6,5,0,Normal load
2828,21/10/2025 23:07,1191,9,52.9,3,0,Normal load
2829,21/10/2025 23:08,3357,9,100,50,60,Scale-out triggered
2830,21/10/2025 23:09,1145,9,50.9,2.6,60,Provisioning new VM
2831,21/10/2025 23:10,944,9,42,1.5,60,Provisioning new VM
2832,21/10/2025 23:11,1061,9,47.2,2.1,60,Provisioning new VM
2833,21/10/2025 23:12,1434,10,63.7,5.6,0,New VM active
2834,21/10/2025 23:13,1159,10,46.4,2,0,Normal load
2835,21/10/2025 23:14,1163,10,46.5,2,0,Normal load
2836,21/10/2025 23:15,2888,10,100,50,60,Scale-out triggered
2837,21/10/2025 23:16,1486,10,59.4,4.4,60,Provisioning new VM
2838,21/10/2025 23:17,1444,10,57.8,3.9,60,Provisioning new VM
2839,21/10/2025 23:18,3832,10,100,50,60,Provisioning new VM
2840,21/10/2025 23:19,2940,11,100,50,0,New VM active
2841,21/10/2025 23:20,1244,11,45.2,1.9,0,Normal load
2842,21/10/2025 23:21,2431,11,88.4,33.7,60,Scale-out triggered
2843,21/10/2025 23:22,1422,11,51.7,2.8,60,Provisioning new VM
2844,21/10/2025 23:23,2562,11,93.2,63.5,60,Provisioning new VM
2845,21/10/2025 23:24,1233,11,44.8,1.8,60,Provisioning new VM
2846,21/10/2025 23:25,1035,11,37.6,1.1,0,Scale-in
2847,21/10/2025 23:26,1112,11,40.4,1.4,0,Normal load
